Дата,Физические лица | Длинные позиции | (позиции покупателя),Короткие позиции | (позиции продавца),"Количество лиц, имеющих открытые длинные позиции","Количество лиц, имеющих открытые короткие позиции",Юридические лица | Длинные позиции | (позиции покупателя),Короткие позиции | (позиции продавца),"Количество лиц, имеющих открытые длинные позиции","Количество лиц, имеющих открытые короткие позиции",Совокупный объем открытых позиций,ОИ физиков,IMOEX | Close,Lons/Short физ.,Lons/Short юр.,% Long у физ.от общ.Long,% Short у физ.от общ.Sort
2024-05-22,19338,17742,1436,1496,144208,145804,31,49,327092,37080,3444.64,1.0899560365235035,0.9890537982497051,11.824196250596163,10.848324018930454
2024-05-23,19238,17203,1406,1031,143659,145694,31,50,325794,36441,3442.79,1.1182933209323955,0.9860323692121844,11.809916695826198,10.560661031203766
2024-05-24,20580,18139,1418,1372,143942,146383,31,49,329044,38719,3396.5,1.1345719168642152,0.9833245663772433,12.508965366333985,11.025273215740144
2024-05-27,22260,18329,1486,1092,139138,143069,32,29,322796,40589,3299.22,1.2144688744612362,0.9725237472827797,13.79199246582981,11.356398468382507
2024-05-28,20703,15733,1479,918,138101,143071,29,33,317608,36436,3302.91,1.3158965232314244,0.9652620027818356,13.036825268884913,9.907181179315383
2024-05-29,21979,15859,1600,921,132747,138867,32,30,309452,37838,3318.03,1.3859007503625702,0.9559290544189765,14.205110970360508,10.249731783927718
2024-05-30,23501,16452,1670,880,137712,144761,37,27,322426,39953,3282.18,1.4284585460734258,0.9513059456621604,14.577608505517544,10.20513234044401
2024-05-31,28223,15646,2027,945,138957,151534,37,27,334360,43869,3217.19,1.8038476287869103,0.917002124935658,16.881804043545877,9.358774973082905
2024-06-03,29996,12220,2084,807,134025,151801,36,26,328042,42216,3141.42,2.4546644844517185,0.8828993221388528,18.2879021588699,7.450265514781644
2024-06-04,25743,12048,2039,750,140289,153984,38,28,332064,37791,3186.93,2.136703187250996,0.9110621882793017,15.504842440011565,7.256432494940734
2024-06-05,25432,12428,1964,802,144250,157254,34,28,339364,37860,3212.24,2.0463469584808496,0.917305760107851,14.98803644464351,7.324288964062187
2024-06-06,23674,16851,1844,958,149419,156242,38,29,346186,40525,3192.38,1.4049017862441397,0.9563305641248832,13.677040666000359,9.735229038724848
2024-06-07,27618,12090,2141,667,148601,164129,41,28,352438,39708,3233.22,2.284367245657568,0.9053914908395225,15.672543823310766,6.8607811870456645
2024-06-10,25785,15147,1944,937,153750,164388,41,31,359070,40932,3180.94,1.7023172905525847,0.9352872472443244,14.362102097084135,8.436795053889213
2024-06-11,24887,18314,1858,984,158233,164806,39,30,366240,43201,3171.1,1.3589057551599868,0.9601167433224519,13.590541721275667,10.001092179991263
2024-06-13,24270,13871,1746,832,159499,169898,45,29,367538,38141,3171.69,1.7496936053637084,0.9387926873771322,13.206797664459186,7.548063057425354
2024-06-14,27250,16913,1738,811,156793,167130,43,27,368086,44163,3215.91,1.6111866611482293,0.9381499431580207,14.806322435517785,9.1897002330977
2024-06-17,27298,18425,1732,806,160472,169345,37,30,375540,45723,3183.68,1.48157394843962,0.947604003661165,14.537998615327263,9.812536613942589
2024-06-18,27792,19323,1775,800,167346,175815,39,29,390276,47115,3114.15,1.4382859804378203,0.9518300486306629,14.242228576699567,9.902223042154782
2024-06-19,27327,18008,1843,780,177576,186895,36,43,409806,45335,3027.47,1.5174922256774768,0.95013777789668,13.336554369628557,8.78854872793468
2024-06-20,14640,14068,1343,714,33327,33899,30,44,95934,28708,3123.43,1.0406596531134489,0.9831263459099089,30.520983175933452,29.328496674797254
2024-06-21,12913,12849,1352,794,39491,39555,32,33,104808,25762,3114.35,1.0049809323682777,0.9983819997471874,24.641248759636667,24.519120677810854
2024-06-25,15176,12891,1527,824,45537,47822,53,35,121426,28067,3111.39,1.1772554495384377,0.952218644138681,24.99629403916789,21.232684927445522
2024-06-26,16575,12710,1649,839,46723,50588,57,35,126596,29285,3151.7,1.304091266719119,0.923598481853404,26.185661474296186,20.07962336882682
2024-06-27,16982,12836,1582,1316,45921,50067,57,35,125806,29818,3150.32,1.3229978186350888,0.9171909641080952,26.997122553773266,20.406021970335278
2024-06-28,16022,13275,1548,1346,46495,49242,55,38,125034,29297,3154.36,1.2069303201506592,0.9442142886154096,25.628229121678903,21.234224290992852
2024-07-01,17042,14222,1582,1423,47172,49992,53,32,128428,31264,3186.19,1.1982843481929406,0.943590974555929,26.539383934967454,22.14781823278413
2024-07-02,16488,16856,1516,1360,47130,46762,54,31,127236,33344,3217.29,0.9781680113906027,1.0078696377400453,25.91719324719419,26.495645886384356
2024-07-03,13875,15733,1390,1511,48254,46396,50,30,124258,29608,3203.07,0.8819042776330007,1.0400465557375635,22.332566112443462,25.323118028617873
2024-07-04,15953,16537,1420,1525,51790,51206,56,27,135486,32490,3133.81,0.964685251254762,1.0114049134867007,23.549296606291424,24.411378297388662
2024-07-05,15324,17613,1383,1234,50345,48056,38,29,131338,32937,3149.29,0.8700391756089252,1.0476319294156817,23.33521143918744,26.820874385174132
2024-07-08,15139,20486,1316,1386,49579,44232,35,31,129436,35625,3132.58,0.7389924826710924,1.1208853318864171,23.392255632127075,31.654253839735468
2024-07-09,16668,20762,1388,1408,49147,45053,39,42,131630,37430,3054.07,0.8028128311338021,1.090870752225157,25.325533692927145,31.546000151941044
2024-07-10,20146,20510,1892,1487,50579,50215,41,44,141450,40656,2975.75,0.9822525597269625,1.0072488300308673,28.484977023683278,28.999646518204315
2024-07-11,19339,17786,2020,1211,52628,54181,43,50,143934,37125,2992.21,1.0873158664117846,0.9713368154888244,26.872038573234956,24.71410507593758
2024-07-12,17840,20527,1892,1480,50761,48074,37,37,137202,38367,2973.21,0.8690992351537,1.0558929982942964,26.005451815571202,29.922304339586887
2024-07-15,20874,21431,2024,1441,52028,51471,40,34,145804,42305,2913.48,0.9740096122439457,1.0108216277126927,28.63295931524512,29.39699871059779
2024-07-16,20969,18086,1969,1136,53468,56351,45,31,148874,39055,2944.86,1.159405064690921,0.9488385299284839,28.17013044588041,24.297056571328774
2024-07-17,20983,17256,1876,1130,55716,59443,58,33,153398,38239,2947.24,1.2159828465461289,0.937301280218024,27.357592667440255,22.49833765759658
2024-07-18,20883,19044,1913,1126,55723,57562,60,34,153212,39927,2980.62,1.0965658475110271,0.9680518397553942,27.260266819831347,24.85967156619586
2024-07-19,20753,19422,1852,1095,53514,54845,50,32,148534,40175,3008.24,1.068530532385954,0.9757316072568146,27.94377044986333,26.151588188562886
2024-07-22,22734,19007,1930,1013,49526,53253,53,28,144520,41741,3024.54,1.1960856526542853,0.930013332582202,31.46138942706892,26.303625795737613
2024-07-23,21977,18751,1979,1050,48167,51393,53,29,140288,40728,3028.01,1.1720441576449256,0.9372288054793454,31.33126140510949,26.732151003649633
2024-07-24,23275,18927,1995,1024,44596,48944,48,38,135742,42202,3051.76,1.2297247318645321,0.9111637790127493,34.292997009031836,27.88672628957876
2024-07-25,23053,20915,1841,1149,41358,43496,47,34,128822,43968,3041.37,1.1022232847238824,0.9508460548096377,35.790470571796746,32.4711617580848
2024-07-26,21677,22698,1775,1514,41481,40460,39,43,126316,44375,2993.23,0.955018063265486,1.025234799802274,34.32185946356756,35.93844010259983
2024-07-29,21529,25368,1825,1820,44688,40849,29,52,132434,46897,2906.95,0.8486676127404604,1.0939802687948297,32.5127988280955,38.31040367277285
2024-07-30,20475,26485,1793,1793,45354,39344,36,62,131658,46960,2944.78,0.7730791013781386,1.152755185034567,31.103313129471815,40.23302799677953
2024-07-31,22604,24505,1750,1418,46514,44613,31,46,138236,47109,2942.68,0.9224239951030402,1.0426108981686952,32.70349257791024,35.45386151219653
2024-08-01,22769,24711,1786,1392,46755,44813,29,50,139048,47480,2935.69,0.9214115171381166,1.0433356392118358,32.7498417812554,35.5431217996663
2024-08-02,23952,28614,1776,2019,50422,45760,32,52,148748,52566,2899,0.837072761585238,1.1018793706293706,32.20480275365047,38.473122327695165
2024-08-05,26683,25389,2074,1758,54268,55562,34,52,161902,52072,2828.72,1.0509669541927606,0.9767107015586192,32.961915232671615,31.36341737594347
2024-08-06,26576,21505,1934,1648,56595,61666,36,46,166342,48081,2830.75,1.2358056265984654,0.9177666785586871,31.953445311466737,25.856368205263852
2024-08-07,26969,23871,2023,1710,58096,61194,43,40,170130,50840,2874.94,1.1297809057014787,0.949374121645913,31.703991065655675,28.062070181625813
2024-08-08,26561,24693,1914,1823,58678,60546,44,39,170478,51254,2852.51,1.0756489693435387,0.9691474250982723,31.160618965497015,28.969133847182626
2024-08-09,28024,21710,2128,1392,57081,63395,43,34,170210,49734,2848.29,1.2908337171810225,0.9004022399242843,32.92873509194524,25.50966453204865
2024-08-12,28938,20894,2028,1602,57032,65076,43,36,171940,49832,2844.77,1.3849909064803292,0.8763906816645153,33.66057927183901,24.303826916366177
2024-08-13,29198,21888,2062,1545,51956,59266,52,29,162308,51086,2884.6,1.3339729532163742,0.8766577801775048,35.97850999334599,26.9709441309116
2024-08-14,31034,22580,2024,1703,49909,58363,47,34,161886,53614,2871.11,1.374402125775022,0.8551479533265939,38.34056064143903,27.896173850734467
2024-08-15,32910,24687,2082,2107,50407,58630,40,42,166634,57597,2838.11,1.333090290436262,0.859747569503667,39.49974194942209,29.630207520674052
2024-08-16,32599,23143,2092,1809,49189,58645,39,44,163576,55742,2828.2,1.408590070431664,0.8387586324494842,39.85792536802465,28.29632708954859
2024-08-19,36553,23376,2240,1841,47597,60774,37,47,168300,59929,2775.64,1.5636978097193703,0.7831803073682825,43.43790849673203,27.778966131907307
2024-08-20,36995,23265,2268,1745,46862,60592,41,43,167714,60260,2768.42,1.5901568880292285,0.7734024293636124,44.116770215962894,27.743658847800422
2024-08-21,39305,23906,2341,1684,49222,64621,45,41,177054,63211,2768.14,1.6441479126579102,0.7617028520140512,44.39888395630712,27.004190811842715
2024-08-22,40800,22746,2419,1530,48461,66515,46,54,178522,63546,2725.75,1.7937219730941705,0.7285725024430579,45.70865215491648,25.482573576365937
2024-08-23,43599,20741,2469,1222,52606,75464,50,52,192410,64340,2662.47,2.1020683670025555,0.6971006042616347,45.31885037160231,21.559170521282677
2024-08-26,35002,22459,2220,1257,52257,64800,43,46,174518,57461,2763.75,1.558484349258649,0.8064351851851852,40.112767737425365,25.73831925646638
2024-08-27,36730,24059,2177,1905,53514,66185,41,36,180488,60789,2730.38,1.5266636186042646,0.8085517866586085,40.70076680998183,26.65994415141173
2024-08-28,39414,20097,2404,1289,51553,70870,41,33,181934,59511,2699.98,1.961188237050306,0.7274305065613095,43.32780019127816,22.092626996603162
2024-08-29,39881,21249,2305,1379,57776,76408,42,33,195314,61130,2708.27,1.8768412631182645,0.75615118835724,40.83783036546279,21.758808892347705
2024-08-30,45796,22891,2643,1843,62475,85380,49,52,216542,68687,2650.32,2.0006115940762745,0.7317287420941673,42.29756813920625,21.14231881113133
2024-09-02,54827,24882,2794,2437,66572,96517,63,58,242798,79709,2545.07,2.203480427618359,0.6897437757079063,45.16264549131377,20.49605021458167
2024-09-03,49527,22018,2641,1586,65423,92932,66,48,229900,71545,2524.38,2.249386865292034,0.7039878620927129,43.08568943018704,19.154414963027403
2024-09-04,45935,26902,3109,1449,66729,85762,59,34,225328,72837,2605.15,1.7074938666270165,0.7780718733238497,40.77167506923241,23.878079954555137
2024-09-05,40611,27756,2354,1545,63772,76627,60,29,208766,68367,2621.62,1.4631431041936878,0.8322392890234512,38.90576051655921,26.590536773229356
2024-09-06,39115,25361,2247,1545,61280,75034,62,29,200790,64476,2623.37,1.5423287725247428,0.8166964309513021,38.961103640619555,25.261218188156782
2024-09-09,42045,30247,3037,1614,62900,74698,68,26,209890,72292,2703.17,1.3900552120871492,0.8420573509330905,40.06384296536281,28.82176378102816
2024-09-10,38534,29911,2323,1782,65251,73874,60,30,207570,68445,2671.38,1.2882885894821303,0.8832742236781547,37.12867948162066,28.820157055451173
2024-09-11,37599,31514,2338,1721,63300,69385,66,27,201798,69113,2668.03,1.1930887859364092,0.912300929595734,37.263996669937264,31.233213411431233
2024-09-12,40383,36166,2321,2730,64568,68785,57,32,209902,76549,2615,1.1166012276723996,0.9386930290034164,38.477956379643835,34.45989080618575
2024-09-13,39512,37649,2195,2085,66500,68363,63,31,212024,77161,2678.99,1.0494833860129087,0.9727484165411114,37.27125231105913,35.51390408632985
2024-09-16,37191,33843,2181,2042,69103,72451,68,33,212588,71034,2744.2,1.0989274000531868,0.9537894577024472,34.98880463619772,31.839050181571864
2024-09-17,36993,30619,2150,1767,66669,73043,69,34,207324,67612,2774.04,1.2081713968450962,0.9127363333926591,35.68617236788794,29.537342517026488
2024-09-18,37095,29825,2041,2189,58097,65367,63,46,190384,66920,2751.73,1.2437552388935458,0.8887818012146802,38.968610807630895,31.33141440457181
2024-09-19,21106,19769,1476,1314,41297,42634,44,28,124806,40875,2758.91,1.0676311396631089,0.9686400525402261,33.822091886608014,31.679566687499
2024-09-20,26058,21656,1632,1416,49966,54368,47,34,152048,47714,2782.35,1.203269301810122,0.9190332548557976,34.276018099547514,28.485741344838473
2024-09-23,29434,24979,1761,1658,48146,52601,41,34,155160,54413,2819.87,1.1783498138436286,0.9153057926655387,37.940190770817225,32.197731374065484
2024-09-24,28165,28632,1771,1614,53609,53142,41,50,163548,56797,2871.96,0.9836895780944398,1.008787776146927,34.44248783231834,35.01357399662484
2024-09-25,26770,30595,1690,1842,60594,56769,36,51,174728,57365,2830.11,0.8749795718254617,1.0673783226761084,30.641912000366283,35.02014559772904
2024-09-26,27297,27818,1714,1809,63813,63292,35,49,182220,55115,2829.65,0.9812711194190812,1.0082316880490425,29.96048732301613,30.53232356492152
2024-09-27,29880,25025,1781,1580,59503,64358,34,52,178766,54905,2858.56,1.194005994005994,0.9245626029398054,33.429175570298604,27.997493930613203
2024-09-30,30626,27534,1736,1642,61309,64401,35,50,183870,58160,2857.56,1.1122975230623955,0.9519883231626838,33.31266655789417,29.94942078642519
2024-10-01,30865,31550,1641,2027,62335,61650,29,56,186400,62415,2814.19,0.9782884310618066,1.011111111111111,33.116952789699575,33.8519313304721
2024-10-02,37893,37085,1703,2041,61490,62298,32,71,198766,74978,2766.79,1.0217877848186598,0.9870300812225111,38.12825131058632,37.31523499994969
2024-10-03,31873,37516,1668,1933,62260,56617,34,64,188266,69389,2782.39,0.8495841774176351,1.0996697105109772,33.85953916267409,39.854248775668474
2024-10-04,34120,35006,2004,1963,61714,60828,39,58,191668,69126,2804.62,0.9746900531337485,1.014565660551062,35.603230586222004,36.52774589394161
2024-10-07,31091,37833,1623,2018,65363,58621,38,54,192908,68924,2793.84,0.8217957867470198,1.1150099793589328,32.23401828851058,39.22387874012483
2024-10-08,33791,34018,1723,1991,64098,63871,37,43,195778,67809,2788.37,0.993327062143571,1.0035540386090713,34.519711101349486,34.75160641134346
2024-10-09,35215,37177,1757,2059,64493,62531,38,41,199416,72392,2748.81,0.9472254350808296,1.0313764372871055,35.31812893649457,37.2858747542825
2024-10-10,34723,35516,1742,2018,64906,64113,37,43,199258,70239,2761.54,0.9776720351390923,1.0123687863615802,34.852302040570514,35.648255026147005
2024-10-11,36557,32029,1765,1881,59070,63598,38,44,191254,68586,2754.52,1.1413718817321803,0.9288027925406459,38.22874292825248,33.4936785635856
2024-10-14,37139,29568,1753,1824,61094,68665,40,42,196466,66707,2773.36,1.256053841991342,0.8897400422340348,37.80705058381603,30.099864607616585
2024-10-15,36295,29536,1885,1690,67338,74097,44,34,207266,65831,2805.79,1.2288393824485373,0.9087817320539293,35.02262792739764,28.500574141441433
2024-10-16,35331,29682,1801,1603,69032,74681,43,34,208726,65013,2783.46,1.1903173640590257,0.9243582705105716,33.85395207113632,28.4411141879785
2024-10-17,36338,30151,1738,1777,70167,76354,41,39,213010,66489,2763.53,1.205200490862658,0.9189695366320035,34.11858598187879,28.309469039012253
2024-10-18,36300,24939,1761,1671,69574,80935,43,39,211748,61239,2751.9,1.455551545771683,0.859628096620745,34.286038120785086,23.555358256040197
2024-10-21,35728,25012,1792,1575,69432,80148,43,40,210320,60740,2767.71,1.4284343515112745,0.86629734990268,33.97489539748954,23.784709014834537
2024-10-22,36305,26655,1790,1611,69626,79276,42,40,211862,62960,2755.19,1.3620333896079535,0.8782733740350169,34.27230933343402,25.162605847202425
2024-10-23,37968,29176,1822,1732,69488,78280,45,45,214912,67144,2734.93,1.3013435700575815,0.8876852324987226,35.33353186420488,27.151578320428825
2024-10-24,37405,33792,1768,2148,69972,73585,53,37,214754,71197,2718.42,1.1069187973484849,0.9509003193585649,34.83520679475121,31.470426627676318
2024-10-25,46389,38688,1922,2163,78448,86149,49,34,249674,85077,2660.36,1.1990539702233252,0.9106083645776504,37.159656191673946,30.99081201887261
2024-10-28,52794,35115,2112,2080,78049,95728,53,37,261686,87909,2575.06,1.5034600598035028,0.8153204913922781,40.349120701909925,26.837507547213075
2024-10-29,53008,38308,2152,2132,81604,96304,55,38,269224,91316,2599.66,1.3837318575754411,0.8473583651769397,39.37836151308947,28.45808694618607
2024-10-30,51986,42915,2110,2218,83072,92143,53,39,270116,94901,2615.38,1.211371315390889,0.9015551913873002,38.4916110115654,31.775237305453953
2024-10-31,53201,41747,2152,2216,83949,95403,49,40,274300,94948,2560.2,1.2743670203846984,0.8799408823621898,38.790375501275975,30.438935472110828
2024-11-01,51764,37185,2268,2077,81788,96367,48,44,267104,88949,2574.71,1.392066693559231,0.8487137713117561,38.759434527375106,27.843087336767702
2024-11-02,52202,36182,2158,1910,83884,99904,56,42,272172,88384,2594.38,1.4427615941628433,0.8396460602178091,38.359566744558585,26.58759901826786
2024-11-05,51265,37893,2090,2099,84887,98259,54,40,272304,89158,2616.51,1.3528883962737182,0.863910685026308,37.65277043304542,27.831394323990832
2024-11-06,55660,40675,2127,1972,92157,107142,61,36,295634,96335,2662.87,1.3684081130915795,0.8601388811110489,37.65466759574338,27.517132670802415
2024-11-07,56805,40344,2161,1724,91655,108116,65,39,296920,97149,2690.63,1.4080160618679358,0.847746864478893,38.26283173918901,27.174996632089453
2024-11-08,57424,38340,2091,2135,96368,115452,70,37,307584,95764,2734.56,1.497756911841419,0.8347018674427468,37.338743237619646,24.929775280898877
2024-11-11,57445,39128,2104,1918,96871,115188,68,34,308632,96573,2785.31,1.4681302392148845,0.8409816994825849,37.22556313020037,25.35576349827626
2024-11-12,58893,37910,2045,1984,97386,118369,70,27,312558,96803,2756.76,1.5534951200211027,0.8227323032212825,37.68452575202043,24.257897734180535
2024-11-13,60782,36369,2175,1903,98353,122766,70,32,318270,97151,2763.99,1.6712584893728175,0.8011420100027695,38.19524303264524,22.85418041285701
2024-11-14,67747,38675,2125,2251,93791,122863,63,40,323076,106422,2697.47,1.751700064641241,0.7633787226422927,41.93873887258726,23.941735071624016
2024-11-15,68440,40293,2115,2323,95282,123429,73,39,327444,108733,2739.21,1.6985580621944258,0.771957967738538,41.80256776731288,24.610620441968702
2024-11-18,68507,32116,2262,1703,81308,117699,62,37,299630,100623,2720.77,2.1331112218208994,0.6908130060578255,45.72773086807062,21.437105763775325
2024-11-19,72744,35057,2434,1917,74050,111737,57,52,293588,107801,2630.51,2.0750206806058706,0.6627169156143444,49.55515893020151,23.881766284725533
2024-11-20,67049,37495,2653,1761,74531,104085,59,53,283160,104544,2596.89,1.7882117615682092,0.7160589902483547,47.357677638084475,26.48326034750671
2024-11-21,60293,33571,2638,1666,69827,96549,48,53,260240,93864,2568.6,1.795984629591016,0.7232286196646263,46.336458653550565,25.800030740854595
2024-11-22,60454,35796,2646,1706,70698,95356,52,33,262304,96250,2581.05,1.6888479159682646,0.7414111330173245,46.09460778333537,27.29352202025131
2024-11-25,64156,35531,2642,1840,74447,103072,50,46,277206,99687,2530.69,1.8056345163378458,0.7222815119528097,46.28759839253119,25.63508726362344
2024-11-26,66262,32281,2672,1818,70345,104326,47,53,273214,98543,2464.35,2.0526625569220283,0.6742806203630927,48.50556706464529,23.63056065940984
2024-11-27,69882,37690,2722,1883,74456,106648,57,49,288676,107572,2491.88,1.8541257628018042,0.6981471757557572,48.41552467125774,26.11231969405146
2024-11-28,68294,33716,2662,1852,71210,105788,57,47,279008,102010,2547.88,2.025566496618816,0.6731387302907702,48.95486867760064,24.168482624154148
2024-11-29,69966,34819,2728,1798,75250,110397,60,47,290432,104785,2578,2.009420144174158,0.6816308414177922,48.18064125165271,23.977385412075805
2024-12-02,70206,33550,2742,1778,75835,112491,54,50,292082,103756,2586.74,2.0925782414307004,0.674142820314514,48.0728014735588,22.97300073267096
2024-12-03,70684,35756,2619,1931,75662,110590,52,57,292692,106440,2539.64,1.9768430473207295,0.6841667420200741,48.29923605701556,24.43250925887964
2024-12-04,72911,36054,2590,1948,71937,108794,55,53,289696,108965,2485.62,2.0222721473345535,0.6612221262201959,50.336214514525565,24.89092013697117
2024-12-05,70925,39530,2645,2228,74784,106179,60,50,291418,110455,2510.83,1.7942069314444726,0.704320063289351,48.67578529809415,27.12941547879678
2024-12-06,73276,35825,2742,1805,74053,111504,56,52,294658,109101,2536.23,2.045387299371947,0.664128641124982,49.73630446144344,24.316326045788678
2024-12-09,76341,38846,2841,1777,80858,118353,76,35,314398,115187,2572.89,1.9652216444421562,0.6831934974187388,48.56328602599253,24.711353125656014
2024-12-10,75838,40874,2619,2006,81467,116431,61,43,314610,116712,2522.75,1.855409306649704,0.6997019694067731,48.210800673850166,25.983916595149548
2024-12-11,78844,46763,2659,2121,87854,119935,63,46,333396,125607,2512.54,1.6860338301648738,0.7325134447825906,47.297508068483125,28.052526125088484
2024-12-12,76686,41077,2619,1983,87659,123268,56,54,328690,117763,2492.63,1.8668841444117146,0.7111253528896389,46.661596032736014,24.994371596336972
2024-12-13,74974,38177,2642,1984,87128,123925,60,48,324204,113151,2485.2,1.9638525813971763,0.7030704054871898,46.25112583435121,23.551220836263585
2024-12-16,78723,34392,2724,1869,89821,134152,56,51,337088,113115,2420.3,2.2889916259595253,0.6695464845846503,46.70768464021264,20.405354091513196
2024-12-17,77722,35466,2631,1995,103626,145882,60,51,362696,113188,2377.15,2.1914509671234423,0.7103412346965355,42.857930608553716,19.55687407636147
2024-12-18,70267,31322,2498,1811,132287,171232,65,44,405108,101589,2409.35,2.2433752633931423,0.7725600355073818,34.690502285810204,15.463530712797574
2024-12-19,49908,30534,1649,1812,95242,114616,53,38,290300,80442,2416.45,1.6345057968166634,0.8309660082361974,34.38374095763004,21.036169479848432
2024-12-20,51087,41731,2023,1744,111797,121153,74,33,325768,92818,2638.42,1.2241978385372985,0.922775333668997,31.364038211242356,25.620073180914027
2024-12-23,51445,38890,2532,1911,105355,117910,81,24,313600,90335,2702.48,1.3228336333247621,0.8935204817233483,32.8093112244898,24.80229591836735
2024-12-24,54074,39816,2532,2083,112592,126850,89,32,333332,93890,2690.96,1.3580972473377537,0.8875995270003941,32.44452977811911,23.889695558782233
2024-12-25,54849,42862,2597,2185,116311,128298,92,30,342320,97711,2732.83,1.2796649713032524,0.9065690813574646,32.04545454545455,25.04206590324842
2024-12-26,51077,45962,2008,2279,114051,119166,91,28,330256,97039,2766.57,1.111287585396632,0.9570766829464781,30.93176202703357,27.83416501138511
2024-12-27,50260,41834,2008,2238,110208,118634,76,33,320936,92094,2757.45,1.2014151168905676,0.9289748301498727,31.32088640725877,26.06999526385323
2024-12-28,49486,42301,1698,2075,110421,117606,78,32,319814,91787,2786.67,1.1698541405640528,0.9389061782562114,30.946737791341217,26.453501097512927
2024-12-30,48007,45539,1594,2062,116009,118477,82,34,328032,93546,2883.04,1.0541953051230812,0.979168952623716,29.269705394595647,27.764974148863526
2025-01-03,49000,39217,1739,1879,107198,116981,80,31,312396,88217,2828.5,1.2494581431522045,0.9163710346124584,31.370440082459446,25.107235688036976
2025-01-06,51006,39779,1733,2015,105217,116444,77,37,312446,90785,2816.26,1.2822343447547702,0.903584555666243,32.6494818304603,25.46295999948791
2025-01-08,51865,42389,1976,1990,107756,117232,88,35,319242,94254,2840.79,1.2235485621269668,0.919168827623857,32.49259182688994,26.556029595103404
2025-01-09,57397,41666,1935,2514,99801,115532,90,39,314396,99063,2773.12,1.377550040800653,0.8638385901741509,36.51255105026782,26.50542627768801
2025-01-10,56911,45434,1871,2508,101685,113162,79,42,317192,102345,2824.59,1.2526081788968615,0.8985790282957177,35.884259376024616,28.64763297939418
2025-01-13,57031,48926,2012,2619,94508,102613,68,55,303078,105957,2866.11,1.165658341168295,0.9210139066200189,37.6345363239826,32.28607817129584
2025-01-14,57862,52557,2193,2695,95068,100373,69,56,305860,110419,2859.51,1.1009380291873585,0.9471471411634603,37.83561106388544,34.36670372065651
2025-01-15,58219,51564,2236,2654,91295,97950,60,57,299028,109783,2842.96,1.1290629121092235,0.9320571720265441,38.938828470912426,34.48774027850235
2025-01-16,61431,50653,2157,2344,90734,101512,67,51,304330,112084,2911.29,1.2127810791068643,0.8938253605485066,40.37130746229422,33.288206880688726
2025-01-17,62921,55233,2104,2371,92630,100318,73,41,311102,118154,2945.52,1.1391921496206978,0.9233637034231145,40.45039890453935,35.5079684476474
2025-01-20,65612,58546,2199,3005,91902,98968,74,52,315028,124158,2929.55,1.1206914221296076,0.9286031848678361,41.6547100575187,37.16875960232106
2025-01-21,67195,55917,2296,3012,88463,99741,73,42,311316,123112,2934.71,1.2016917931934832,0.8869271412959565,43.16835626822907,35.922985005589176
2025-01-22,65721,52635,2321,2715,90365,103451,75,48,312172,118356,2972.62,1.2486178398404104,0.873505331026283,42.10563407352357,33.72179439539741
2025-01-23,71741,47341,2246,2743,85018,109418,65,65,313518,119082,2926.1,1.515409475929955,0.7770019558025187,45.7651554296723,30.19986093302458
2025-01-24,71139,46936,2095,2575,80334,104537,65,52,302946,118075,2947.94,1.5156596216124083,0.7684743200971905,46.9648056089204,30.98638041103035
2025-01-27,66832,42745,2376,2470,81966,106053,66,52,297596,109577,2891.39,1.563504503450696,0.7728777120873526,44.91458218524442,28.726864608395275
2025-01-28,67177,42973,2486,2260,80649,104853,72,47,295652,110150,2931.97,1.5632373816117098,0.7691625418442963,45.44329143723026,29.06998768822805
2025-01-29,66316,44242,2396,2262,83962,106036,67,63,300556,110558,2950.68,1.4989376610460647,0.7918254177826398,44.128881140286666,29.440104339956612
2025-01-30,66786,43943,2437,2215,78020,100863,73,52,289612,110729,2967.47,1.5198325102974308,0.7735244837056205,46.121017084927416,30.34611825476845
2025-01-31,62059,44443,2237,2164,75101,92717,64,60,274320,106502,2948.1,1.396372882118669,0.8100024806669759,45.245698454359875,32.402303878681835
2025-02-03,66756,41875,2311,2257,69384,94265,57,55,272280,108631,2926.17,1.5941731343283583,0.7360526176205379,49.03481710004407,30.758777728808578
2025-02-04,67604,42216,2671,2202,69221,94609,58,52,273650,109820,2917.71,1.6013833617585749,0.731653436776628,49.40909921432487,30.85401059747853
2025-02-05,72471,35715,2867,1903,68758,105514,68,54,282458,108186,2930.56,2.029147417051659,0.6516481225240253,51.31453171798993,25.288715490444595
2025-02-06,68490,38957,2413,2127,71753,101286,73,43,280486,107447,2970.12,1.7580922555638268,0.7084197223703177,48.83666207939077,27.778213529374014
2025-02-07,65087,37090,2273,2187,73585,101582,61,54,277344,102177,2966.53,1.754839579401456,0.7243901478608414,46.93593515634014,26.746567439713857
2025-02-10,70645,44165,2568,2365,77812,104292,73,44,296914,114810,3012.39,1.599569795086607,0.7460974954934223,47.58616973264986,29.749355032096837
2025-02-11,76795,43608,2710,2284,76234,109421,67,43,306058,120403,3018.02,1.7610300862227115,0.6967035578179691,50.183298590463245,28.49655947565494
2025-02-12,67887,43852,2535,2256,83670,107705,68,52,303114,111739,3025.63,1.5480935875216637,0.7768441576528481,44.79304816009818,28.934328338512906
2025-02-13,60295,40871,2172,2261,82734,102158,68,42,286058,101166,3206.97,1.4752514007486972,0.8098631531549169,42.155786588733754,28.575323885365904
