date,close,open,high,low,value,capitalization,divisor
2015-02-11,1763.6,1744.86,1787.77,1744.86,38491876240.0,8175187933284.21,4635503382.9447
2015-02-12,1802.8,1764.24,1816.76,1747.85,85319933357.0,8356901880751.53,4635503382.9447
2015-02-13,1838.18,1802.88,1839.71,1802.88,75313894394.0,8520878105106.55,4635503382.9447
2015-02-16,1800.59,1838.21,1848.15,1785.54,36790994748.0,8346635245369.05,4635503382.9447
2015-02-17,1793.82,1800.92,1842.59,1781.8,52881168864.0,8315263404962.52,4635503382.9447
2015-02-18,1809.67,1795.83,1833.14,1795.59,49388542824.0,8388736905011.3,4635503382.9447
2015-02-19,1797.87,1809.67,1819.89,1757.33,47713577864.0,8334054255029.34,4635503382.9447
2015-02-20,1792.7,1797.88,1809.24,1780.0,31928247145.0,8310073504191.34,4635503382.9447
2015-02-24,1772.16,1786.49,1786.49,1754.81,29693757499.0,8214847546708.6,4635503382.9447
2015-02-25,1746.23,1772.4,1773.73,1727.7,34882084448.0,8094632152285.09,4635503382.9447
2015-02-26,1760.66,1746.79,1769.53,1735.27,40878525521.0,8161537848495.47,4635503382.9447
2015-02-27,1758.97,1760.67,1769.22,1740.91,34816153558.0,8153719801978.58,4635503382.9447
2015-03-02,1783.34,1759.25,1789.54,1759.18,28597842943.0,8266656116234.64,4635503382.9447
2015-03-03,1807.7,1783.44,1825.94,1769.58,41033146650.0,8379594412603.44,4635503382.9447
2015-03-04,1759.35,1807.71,1816.23,1756.33,32963701938.0,8155467579648.85,4635503382.9447
2015-03-05,1760.55,1760.67,1792.04,1746.06,42976918874.0,8161056789384.63,4635503382.9447
2015-03-06,1728.55,1761.29,1766.86,1723.09,28339130028.0,8012721518510.74,4635503382.9447
2015-03-10,1665.38,1726.86,1726.86,1663.86,41262700014.0,7719889771457.78,4635503382.9447
2015-03-11,1671.47,1665.41,1692.31,1655.32,36032409936.0,7748100580259.65,4635503382.9447
2015-03-12,1664.7,1671.71,1681.09,1656.35,28247784352.0,7716740491854.74,4635503382.9447
2015-03-13,1627.88,1664.59,1669.05,1621.86,34064154241.0,7546062790821.84,4635503382.9447
2015-03-16,1609.85,1626.77,1636.16,1609.82,35828098909.0,7462485154825.06,4635503382.9447
2015-03-17,1611.69,1609.96,1627.54,1603.78,33791281594.0,7570574026221.38,4697296970.7022
2015-03-18,1632.12,1611.74,1640.27,1611.74,28577123436.0,7666544230537.4,4697296970.7022
2015-03-19,1607.97,1634.77,1652.73,1607.25,34622152099.0,7553110632655.87,4697296970.7022
2015-03-20,1628.64,1607.97,1641.84,1599.57,57392320231.0,7650208484903.01,4697296970.7022
2015-03-23,1602.85,1629.29,1639.06,1597.64,31172311202.0,7529051648399.15,4697296970.7022
2015-03-24,1618.62,1602.33,1623.88,1590.59,28491305662.0,7603158788530.7,4697296970.7022
2015-03-25,1615.5,1618.62,1626.05,1595.9,27484903291.0,7588504026605.77,4697296970.7022
2015-03-26,1581.84,1615.54,1633.27,1574.11,36714811490.0,7430371966734.89,4697296970.7022
2015-03-27,1571.55,1581.84,1594.38,1569.61,28812026020.0,7382037286864.04,4697296970.7022
2015-03-30,1612.84,1571.77,1615.55,1571.62,28725942381.0,7575988621535.56,4697296970.7022
2015-03-31,1626.18,1612.93,1626.18,1606.24,34922940768.0,7638670821941.62,4697296970.7022
2015-04-01,1661.9,1625.21,1663.17,1613.77,38455199985.0,7806427453172.54,4697296970.7022
2015-04-02,1679.24,1661.9,1682.29,1656.23,36856529940.0,7887880551195.88,4697296970.7022
2015-04-03,1681.47,1679.61,1692.95,1676.47,19351904486.0,7898361588110.78,4697296970.7022
2015-04-06,1700.64,1681.8,1701.24,1679.3,24923955152.0,7988399677752.9,4697296970.7022
2015-04-07,1695.64,1700.64,1709.88,1684.17,42156302192.0,7964931012242.3,4697296970.7022
2015-04-08,1683.63,1695.51,1695.59,1669.88,33256561914.0,7908521072383.39,4697296970.7022
2015-04-09,1667.6,1683.1,1683.1,1648.36,54277594144.0,7833204237643.74,4697296970.7022
2015-04-10,1657.02,1667.62,1674.48,1635.85,45171576856.0,7783510247485.24,4697296970.7022
2015-04-13,1678.19,1657.1,1694.94,1654.49,40607797915.0,7882945014282.41,4697296970.7022
2015-04-14,1647.39,1678.43,1678.5,1641.8,35730708154.0,7738298077635.93,4697296970.7022
2015-04-15,1677.7,1647.29,1681.83,1643.11,40037734888.0,7880652147526.14,4697296970.7022
2015-04-16,1686.79,1678.04,1689.29,1661.38,44360086518.0,7923364850234.14,4697296970.7022
2015-04-17,1656.59,1686.79,1694.08,1656.59,46513599503.0,7781505974673.19,4697296970.7022
2015-04-20,1683.24,1657.63,1691.93,1655.75,42410329020.0,7906687598366.14,4697296970.7022
2015-04-21,1710.24,1683.51,1711.34,1682.94,35500021585.0,8033493471453.63,4697296970.7022
2015-04-22,1677.56,1710.13,1712.91,1669.11,36991171384.0,7879988718899.4,4697296970.7022
2015-04-23,1662.64,1677.89,1678.58,1633.12,45687528041.0,7809931043374.31,4697296970.7022
2015-04-24,1682.7,1663.15,1689.71,1657.66,40403690139.0,7904155297054.96,4697296970.7022
2015-04-27,1677.22,1682.82,1698.65,1677.22,30771789361.0,7878423505219.0,4697296970.7022
2015-04-28,1677.89,1676.32,1682.19,1667.34,29507739404.0,7881536409968.25,4697296970.7022
2015-04-29,1670.99,1677.89,1694.28,1666.52,26159937335.0,7849120167986.69,4697296970.7022
2015-04-30,1688.34,1670.99,1692.32,1668.5,30289406992.0,7930643956180.95,4697296970.7022
2015-05-05,1721.8,1689.55,1734.34,1689.2,43125027992.0,8087817879485.78,4697296970.7022
2015-05-06,1714.31,1722.16,1723.45,1697.86,34467683587.0,8052624394665.9,4697296970.7022
2015-05-07,1686.98,1713.09,1713.09,1676.21,31098521960.0,7924258812311.12,4697296970.7022
2015-05-08,1708.52,1686.94,1713.6,1684.09,27195697237.0,8025429242650.36,4697296970.7022
2015-05-12,1704.62,1708.42,1720.01,1689.29,36154421259.0,8007124684070.27,4697296970.7022
2015-05-13,1682.26,1704.5,1708.47,1681.08,34856325968.0,7902054258018.21,4697296970.7022
2015-05-14,1677.57,1682.26,1694.79,1672.2,28121728762.0,7880030756614.34,4697296970.7022
2015-05-15,1691.46,1677.77,1694.9,1677.77,27819799310.0,7945271190686.61,4697296970.7022
2015-05-18,1678.55,1691.53,1696.49,1677.69,24398276737.0,7884643884815.45,4697296970.7022
2015-05-19,1659.36,1678.31,1681.24,1646.85,29501962952.0,7794489470273.29,4697296970.7022
2015-05-20,1636.86,1659.18,1662.19,1631.77,27479614193.0,7688804661572.68,4697296970.7022
2015-05-21,1659.33,1637.14,1663.24,1632.43,33027683176.0,7794388384065.35,4697296970.7022
2015-05-22,1665.66,1659.47,1667.92,1653.03,30634884998.0,7824090415175.52,4697296970.7022
2015-05-25,1655.4,1665.75,1666.38,1641.96,20420948220.0,7775913023592.57,4697296970.7022
2015-05-26,1651.66,1655.85,1666.87,1646.09,28194503099.0,7758340018940.61,4697296970.7022
2015-05-27,1660.98,1651.73,1664.29,1637.42,35786417716.0,7802124299989.31,4697296970.7022
2015-05-28,1657.62,1660.65,1678.64,1656.17,30309010225.0,7786346001005.87,4697296970.7022
2015-05-29,1609.19,1657.67,1680.07,1609.19,51758857860.0,7558850949042.3,4697296970.7022
2015-06-01,1616.94,1610.07,1640.93,1610.07,30875246625.0,7595236170641.53,4697296970.7022
2015-06-02,1643.41,1616.97,1650.64,1612.78,28435405398.0,7719601891098.58,4697296970.7022
2015-06-03,1628.87,1643.99,1653.53,1615.96,36210821998.0,7651274252638.93,4697296970.7022
2015-06-04,1638.07,1628.8,1644.36,1627.02,33645228033.0,7694497422111.94,4697296970.7022
2015-06-05,1652.07,1638.12,1652.07,1633.49,27827873364.0,7760242763526.23,4697296970.7022
2015-06-08,1646.89,1652.21,1668.5,1642.19,28510700896.0,7735941602129.18,4697296970.7022
2015-06-09,1664.01,1646.89,1666.06,1637.38,29188778226.0,7816347897695.82,4697296970.7022
2015-06-10,1653.09,1664.03,1667.2,1650.89,26617709919.0,7765050254732.37,4697296970.7022
2015-06-11,1652.24,1653.06,1654.91,1638.13,27749015557.0,7761077256509.68,4697296970.7022
2015-06-15,1657.29,1652.29,1658.32,1629.81,35364479772.0,7784785850430.17,4697296970.7022
2015-06-16,1668.82,1657.37,1674.11,1649.16,26617346477.0,7819903168093.14,4685888322.2676
2015-06-17,1664.66,1668.84,1678.91,1661.75,24988440340.0,7800414780965.41,4685888322.2676
2015-06-18,1660.14,1664.65,1671.88,1658.41,23118394361.0,7779215175262.67,4685888322.2676
2015-06-19,1663.03,1660.56,1665.71,1655.53,26196350748.0,7792769676792.86,4685888322.2676
2015-06-22,1671.8,1664.11,1679.42,1663.35,25538988011.0,7833886250674.12,4685888322.2676
2015-06-23,1657.23,1672.27,1676.22,1656.39,21998214130.0,7765590532621.53,4685888322.2676
2015-06-24,1651.85,1658.03,1664.57,1642.08,22392108289.0,7740395798924.1,4685888322.2676
2015-06-25,1631.99,1651.14,1655.8,1631.99,19923930891.0,7647318524442.36,4685888322.2676
2015-06-26,1644.45,1631.92,1647.81,1626.87,25595703087.0,7705703857126.72,4685888322.2676
2015-06-29,1634.93,1644.45,1644.45,1625.71,19158469469.0,7661081778646.17,4685888322.2676
2015-06-30,1654.55,1634.93,1655.25,1626.02,28374822458.0,7753030422842.97,4685888322.2676
2015-07-01,1639.7,1654.57,1659.97,1638.44,25085292936.0,7683471375612.02,4685888322.2676
2015-07-02,1641.05,1639.78,1646.96,1633.69,20472966669.0,7689773014825.79,4685888322.2676
2015-07-03,1631.65,1641.01,1642.2,1625.42,14641565563.0,7645728962566.83,4685888322.2676
2015-07-06,1621.27,1627.71,1627.71,1613.71,25053084669.0,7597092200124.97,4685888322.2676
2015-07-07,1614.14,1621.35,1629.59,1606.28,28421883734.0,7563679320768.21,4685888322.2676
2015-07-08,1595.0,1614.14,1616.6,1573.95,34970227613.0,7474001386734.78,4685888322.2676
2015-07-09,1614.59,1595.08,1614.85,1595.02,24711741425.0,7565801986012.65,4685888322.2676
2015-07-10,1623.99,1615.11,1625.59,1614.93,26147626552.0,7609850067400.98,4685888322.2676
2015-07-13,1642.97,1618.23,1642.97,1617.17,36864576019.0,7698783040434.26,4685888322.2676
2015-07-14,1647.01,1643.0,1647.01,1626.09,32488836341.0,7717686049220.54,4685888322.2676
2015-07-15,1641.22,1638.3,1644.01,1626.17,28224216593.0,7690572764960.61,4685888322.2676
2015-07-16,1652.59,1640.81,1652.97,1636.99,20173536045.0,7743857713656.6,4685888322.2676
2015-07-17,1650.08,1652.52,1660.0,1646.37,22136563101.0,7732107853930.12,4685888322.2676
2015-07-20,1626.76,1650.09,1652.05,1619.44,22460865407.0,7622809719990.76,4685888322.2676
2015-07-21,1635.69,1627.19,1639.92,1618.58,25349323922.0,7664641248348.14,4685888322.2676
2015-07-22,1635.63,1634.89,1635.63,1620.47,26862692731.0,7664372322742.18,4685888322.2676
2015-07-23,1616.14,1634.79,1634.9,1614.97,23062741161.0,7573030629579.71,4685888322.2676
2015-07-24,1595.61,1615.69,1622.3,1593.07,28837860037.0,7476856405917.96,4685888322.2676
2015-07-27,1584.92,1595.5,1599.25,1570.46,35777910902.0,7426752610338.51,4685888322.2676
2015-07-28,1604.5,1584.92,1610.7,1577.99,36511095579.0,7518524177349.94,4685888322.2676
2015-07-29,1622.32,1604.56,1624.64,1600.31,29880161765.0,7601997730285.12,4685888322.2676
2015-07-30,1636.72,1622.69,1638.51,1620.24,26758851204.0,7669464014693.77,4685888322.2676
2015-07-31,1669.0,1636.72,1669.0,1630.18,38825213612.0,7820730096263.97,4685888322.2676
2015-08-03,1663.74,1668.13,1676.26,1654.45,28020770408.0,7796077461082.12,4685888322.2676
2015-08-04,1674.46,1663.31,1676.58,1659.16,28420615882.0,7846332436974.8,4685888322.2676
2015-08-05,1693.07,1674.63,1696.8,1665.12,32158856424.0,7933514275258.32,4685888322.2676
2015-08-06,1675.71,1693.07,1698.3,1670.57,31888293343.0,7852196896808.15,4685888322.2676
2015-08-07,1690.44,1676.75,1695.39,1676.75,23675267619.0,7921202680069.36,4685888322.2676
2015-08-10,1702.02,1690.47,1702.7,1674.35,26308036402.0,7975456490569.79,4685888322.2676
2015-08-11,1697.87,1702.02,1721.32,1694.61,31498785759.0,7956022347423.78,4685888322.2676
2015-08-12,1697.65,1697.9,1703.59,1683.3,28603044801.0,7955011590038.31,4685888322.2676
2015-08-13,1704.11,1697.59,1713.25,1689.99,26640564079.0,7985253574848.35,4685888322.2676
2015-08-14,1712.47,1704.14,1723.32,1699.32,25961503163.0,8024436524348.6,4685888322.2676
2015-08-17,1707.95,1712.48,1714.94,1694.54,26216456403.0,8003266737710.08,4685888322.2676
2015-08-18,1691.24,1707.95,1707.95,1685.83,22759319652.0,7924982495326.06,4685888322.2676
2015-08-19,1673.86,1691.29,1701.42,1665.62,27424132779.0,7843515437610.88,4685888322.2676
2015-08-20,1695.57,1673.96,1697.7,1668.66,31893911929.0,7945236409679.39,4685888322.2676
2015-08-21,1663.31,1695.48,1695.48,1663.31,31172587927.0,7794088360502.1,4685888322.2676
2015-08-24,1634.14,1659.31,1659.31,1603.72,55532446893.0,7657401282884.6,4685888322.2676
2015-08-25,1658.13,1634.35,1672.38,1634.35,38323733852.0,7769834011909.66,4685888322.2676
2015-08-26,1660.95,1658.32,1675.07,1633.45,33226599969.0,7783030547207.07,4685888322.2676
2015-08-27,1695.22,1661.0,1697.22,1661.0,36548264407.0,7943597741451.54,4685888322.2676
2015-08-28,1719.16,1695.23,1723.18,1690.32,39788854447.0,8055795639176.5,4685888322.2676
2015-08-31,1733.17,1718.06,1733.17,1706.96,31957846027.0,8121427714303.33,4685888322.2676
2015-09-01,1697.99,1732.9,1733.68,1689.24,36516353193.0,7956601621945.05,4685888322.2676
2015-09-02,1690.82,1697.98,1716.97,1687.09,32130359306.0,7923004254544.28,4685888322.2676
2015-09-03,1710.57,1690.83,1717.15,1690.83,28714831441.0,8015543629545.18,4685888322.2676
2015-09-04,1698.16,1710.58,1712.74,1691.69,22594867129.0,7957400639171.78,4685888322.2676
2015-09-07,1701.18,1698.16,1708.58,1695.62,15677356931.0,7971537119350.72,4685888322.2676
2015-09-08,1714.18,1701.82,1732.63,1701.82,24740272103.0,8032461183385.67,4685888322.2676
2015-09-09,1722.43,1715.73,1735.84,1715.73,25665866136.0,8071104320597.36,4685888322.2676
2015-09-10,1718.9,1722.05,1730.1,1710.46,26313587477.0,8054564809020.79,4685888322.2676
2015-09-11,1718.06,1718.88,1727.89,1713.03,20355564692.0,8050638885308.83,4685888322.2676
2015-09-14,1729.75,1717.6,1740.22,1716.12,23254616054.0,8105426603482.68,4685888322.2676
2015-09-15,1716.26,1729.91,1731.49,1708.46,22870828140.0,8042189708875.5,4685888322.2676
2015-09-16,1731.81,1716.27,1734.05,1716.24,31761743733.0,8076648991196.19,4663700558.9429
2015-09-17,1729.2,1731.81,1735.5,1722.44,23027197955.0,8064461321562.0,4663700558.9429
2015-09-18,1710.84,1730.15,1739.55,1703.22,37314026508.0,7978854691363.31,4663700558.9429
2015-09-21,1699.72,1710.87,1719.18,1697.3,24417883513.0,7926971842837.68,4663700558.9429
2015-09-22,1664.25,1699.92,1702.47,1656.18,35910313194.0,7761546701915.54,4663700558.9429
2015-09-23,1640.7,1664.27,1667.03,1638.18,34893774005.0,7651729676002.79,4663700558.9429
2015-09-24,1621.43,1640.7,1641.77,1611.89,35934108194.0,7561873661906.4,4663700558.9429
2015-09-25,1639.64,1621.44,1648.3,1621.43,28866983905.0,7646770616450.99,4663700558.9429
2015-09-28,1616.36,1639.64,1643.94,1614.35,24565309868.0,7538221531168.47,4663700558.9429
2015-09-29,1630.51,1616.36,1635.46,1606.83,24978201787.0,7604191400579.77,4663700558.9429
2015-09-30,1642.97,1630.53,1654.38,1630.53,30818293880.0,7662312295611.76,4663700558.9429
2015-10-01,1626.97,1644.52,1649.57,1616.85,28123517312.0,7587680565420.34,4663700558.9429
2015-10-02,1612.56,1627.07,1630.77,1603.46,25808649289.0,7520494624870.87,4663700558.9429
2015-10-05,1652.47,1612.71,1654.73,1612.71,31964330042.0,7706639057881.12,4663700558.9429
2015-10-06,1670.69,1652.49,1670.69,1649.46,31262998864.0,7791578366689.39,4663700558.9429
2015-10-07,1679.49,1670.68,1679.49,1656.38,45806350106.0,7832629416996.67,4663700558.9429
2015-10-08,1689.32,1679.36,1691.95,1660.37,45815083216.0,7878487117812.66,4663700558.9429
2015-10-09,1728.44,1690.66,1734.75,1690.62,59473358331.0,8060935425783.45,4663700558.9429
2015-10-12,1710.6,1728.43,1739.29,1699.74,39708317518.0,7977723238866.71,4663700558.9429
2015-10-13,1720.81,1710.6,1720.81,1697.54,28711587828.0,8025358282311.53,4663700558.9429
2015-10-14,1723.01,1720.8,1731.57,1704.22,31761495366.0,8035614337229.33,4663700558.9429
2015-10-15,1731.91,1722.84,1746.67,1722.68,35430022350.0,8077093041555.15,4663700558.9429
2015-10-16,1717.0,1731.9,1746.07,1715.01,36611957731.0,8007568232984.36,4663700558.9429
2015-10-19,1716.08,1717.09,1722.49,1702.4,31353900203.0,8003292676787.82,4663700558.9429
2015-10-20,1722.62,1716.15,1722.62,1702.42,34615935057.0,8033798400089.88,4663700558.9429
2015-10-21,1709.94,1722.7,1722.9,1702.14,32619973850.0,7974644550435.43,4663700558.9429
2015-10-22,1712.1,1709.93,1718.82,1702.65,27704269672.0,7984719839416.43,4663700558.9429
2015-10-23,1725.45,1713.65,1734.98,1710.36,37253440247.0,8046990938049.88,4663700558.9429
2015-10-26,1712.13,1725.51,1731.6,1696.77,38058579778.0,7984851354212.26,4663700558.9429
2015-10-27,1725.89,1712.23,1725.89,1692.28,38391287349.0,8049043956032.62,4663700558.9429
2015-10-28,1726.61,1725.91,1727.39,1708.38,34408752591.0,8052387326997.02,4663700558.9429
2015-10-29,1708.6,1725.9,1727.3,1707.12,29451902808.0,7968400832862.37,4663700558.9429
2015-10-30,1711.53,1708.51,1723.04,1699.25,26566212454.0,7982043648945.05,4663700558.9429
2015-11-02,1735.75,1710.9,1737.18,1701.25,27528642884.0,8095019292843.71,4663700558.9429
2015-11-03,1763.6,1735.76,1766.85,1734.22,38616091650.0,8224913376843.05,4663700558.9429
2015-11-05,1766.28,1764.94,1784.42,1762.01,39011014458.0,8237402685015.98,4663700558.9429
2015-11-06,1754.36,1766.18,1778.18,1746.17,32548113463.0,8181828274404.8,4663700558.9429
2015-11-09,1751.44,1754.19,1763.52,1742.36,24346689110.0,8168212939206.97,4663700558.9429
2015-11-10,1746.94,1751.45,1754.61,1734.34,24785834899.0,8147218004866.98,4663700558.9429
2015-11-11,1740.56,1747.02,1756.09,1733.61,27352629549.0,8117453574798.54,4663700558.9429
2015-11-12,1739.96,1739.29,1750.71,1732.5,28871426903.0,8114637933037.61,4663700558.9429
2015-11-13,1728.17,1739.84,1744.12,1723.42,30416876242.0,8059674582954.51,4663700558.9429
2015-11-16,1739.8,1728.12,1751.67,1726.31,30250393068.0,8113922642293.49,4663700558.9429
2015-11-17,1787.23,1740.98,1792.88,1740.82,51356679699.0,8335115813909.51,4663700558.9429
2015-11-18,1810.48,1787.11,1820.38,1785.1,44452288316.0,8443540996368.9,4663700558.9429
2015-11-19,1811.2,1811.89,1842.14,1805.41,54358055063.0,8390517131365.69,4632583221.618
2015-11-20,1826.72,1810.03,1831.77,1797.93,34544521129.0,8462433507702.36,4632583221.618
2015-11-23,1868.07,1826.87,1868.66,1811.85,47433558589.0,8654001508750.22,4632583221.618
2015-11-24,1810.05,1868.08,1873.53,1798.73,54471301838.0,8385204013246.88,4632583221.618
2015-11-25,1833.53,1810.02,1837.06,1808.88,36048441250.0,8493975239964.29,4632583221.618
2015-11-26,1828.3,1833.97,1850.39,1816.58,28497751669.0,8469743576010.28,4632583221.618
2015-11-27,1795.7,1828.32,1828.32,1790.68,30879408712.0,8318725260947.94,4632583221.618
2015-11-30,1771.05,1794.25,1807.57,1771.05,37718548385.0,8204533047747.59,4632583221.618
2015-12-01,1772.97,1771.05,1785.29,1763.05,30147725961.0,8213410075032.63,4632583221.618
2015-12-02,1770.13,1773.49,1793.27,1760.51,28668714824.0,8200288963952.28,4632583221.618
2015-12-03,1787.23,1770.1,1792.38,1764.86,31739618819.0,8279470328504.91,4632583221.618
2015-12-04,1755.22,1786.55,1798.91,1741.6,38557264636.0,8131194740545.14,4632583221.618
2015-12-07,1741.14,1756.11,1767.34,1735.01,31536716363.0,8065979374507.88,4632583221.618
2015-12-08,1718.77,1740.64,1741.79,1712.87,40266957457.0,7962328580075.14,4632583221.618
2015-12-09,1733.09,1719.84,1740.47,1719.44,33971507366.0,8028668339294.22,4632583221.618
2015-12-10,1732.89,1732.65,1747.56,1723.3,30034822699.0,8027775150276.98,4632583221.618
2015-12-11,1720.31,1732.9,1732.91,1711.81,27222724797.0,7969456501468.53,4632583221.618
2015-12-14,1708.7,1720.37,1721.48,1698.9,36354674094.0,7915696430206.57,4632583221.618
2015-12-15,1742.46,1708.89,1749.52,1708.89,35264056024.0,8072082962283.34,4632583221.618
2015-12-16,1754.71,1743.03,1759.09,1743.03,27528361110.0,8229136310922.7,4689729104.0986
2015-12-17,1780.97,1754.74,1786.18,1754.74,41887265524.0,8352257087713.71,4689729104.0986
2015-12-18,1719.16,1779.42,1779.42,1719.16,43830949583.0,8062384946107.81,4689729104.0986
2015-12-21,1716.91,1719.44,1737.12,1710.32,27784033639.0,8051860996974.13,4689729104.0986
2015-12-22,1723.35,1716.92,1729.08,1715.0,20336931490.0,8082026388372.36,4689729104.0986
2015-12-23,1747.85,1718.65,1747.85,1718.65,27157609995.0,8196920883772.12,4689729104.0986
2015-12-24,1742.71,1747.86,1757.5,1738.72,23442337367.0,8172847845164.05,4689729104.0986
2015-12-25,1734.21,1743.77,1745.96,1728.27,10322254757.0,8132969588048.41,4689729104.0986
2015-12-28,1731.2,1734.21,1736.19,1722.9,12979267170.0,8118850103502.34,4689729104.0986
2015-12-29,1763.38,1728.23,1763.38,1727.05,22416969693.0,8269777179983.36,4689729104.0986
2015-12-30,1761.36,1763.71,1770.79,1751.37,24135459615.0,8260297261098.88,4689729104.0986
2016-01-04,1734.56,1761.42,1762.78,1731.4,15184059638.0,8134597776801.44,4689729104.0986
